study_id,about_flu,about_attitude,about_info,about_beliefs,about_intent,about_change,unclear,understood_intent
5152,1,1,0,0,1,0,0,0
5153,1,1,0,1,0,0,0,0
5154,1,0,0,1,1,0,0,0
5158,0,0,0,0,0,0,1,0
5160,1,0,0,0,0,0,0,0
5165,1,0,0,1,0,0,0,0
5167,1,1,0,0,0,0,0,0
5171,1,1,0,0,0,0,0,0
5175,1,1,0,1,0,0,0,0
5176,1,1,0,0,0,0,0,0
5178,1,1,1,1,0,0,0,0
5180,1,0,1,0,0,1,0,0
5182,1,1,0,0,0,0,0,0
5183,1,0,0,1,1,0,0,0
5184,0,0,0,0,0,0,1,0
5185,1,0,0,0,1,0,0,0
5187,1,1,0,0,0,0,0,0
5189,1,1,1,1,1,1,0,1
5190,1,1,1,1,0,0,0,0
5192,1,1,0,0,0,0,0,0
5193,1,1,1,1,0,1,0,1
5194,0,0,0,0,0,0,1,0
5196,1,1,1,0,0,1,0,1
5197,0,0,0,0,0,0,1,0
5198,1,0,0,1,1,1,0,0
5199,1,1,1,0,0,0,0,0
5200,1,1,0,1,0,0,0,0
5203,1,1,0,0,0,0,0,0
5204,1,1,1,1,0,0,0,0
5205,1,0,0,0,1,0,0,0
5214,1,1,0,0,0,0,0,0
5215,1,1,0,0,0,0,0,0
5217,1,1,0,0,0,0,0,0
5221,1,0,1,0,1,1,0,1
5222,1,1,0,0,0,0,0,0
5225,1,0,0,1,0,0,0,0
5226,1,1,0,1,0,0,0,0
5227,1,0,1,1,0,1,0,1
5228,1,0,0,1,1,0,0,0
5230,1,1,1,0,1,1,0,1
5231,1,0,0,1,1,1,0,0
5233,1,0,0,1,1,0,0,0
5234,1,1,0,1,0,0,0,0
5235,1,0,1,0,0,0,0,0
5246,0,0,0,0,0,0,1,0
5249,1,1,0,1,0,0,0,0
5254,1,0,0,0,1,0,0,0
5256,1,0,1,0,0,1,0,0
5259,1,1,0,0,0,0,0,0
5260,1,0,0,1,0,0,0,0
5263,1,0,0,1,1,1,0,0
5266,1,0,1,0,1,1,0,1
5268,1,1,1,0,0,0,0,0
5269,1,1,0,1,0,0,0,0
5272,1,1,0,0,0,0,0,0
5274,0,0,0,1,0,0,1,0
5275,1,1,0,1,0,0,0,0
5282,0,1,1,0,0,1,0,0
5283,1,0,1,0,1,1,0,1
5284,0,0,0,0,0,0,1,0
5285,1,0,0,0,1,1,0,0
5286,0,0,0,0,0,0,1,0
5287,1,1,1,0,0,1,0,1
5288,0,1,1,0,0,0,0,0
5289,1,1,0,1,0,0,0,0
5291,0,0,0,0,0,0,1,0
5292,1,1,0,0,0,0,0,0
5295,1,0,0,0,1,1,0,0
5297,1,0,0,1,0,0,0,0
5298,0,1,1,0,0,1,0,0
5299,1,1,0,0,0,0,0,0
5302,1,0,1,0,0,0,0,0
5303,1,0,1,1,1,1,0,1
5304,1,0,1,0,1,1,0,1
5305,1,1,0,0,0,0,0,0
5306,0,0,0,0,0,0,1,0
5311,1,1,0,0,1,0,0,0
5312,1,1,0,1,0,0,0,0
5313,1,0,1,0,0,1,0,0
5317,0,0,1,0,1,1,0,0
5318,1,0,0,1,0,0,1,0
5319,1,1,0,0,0,0,0,0
5321,1,0,0,1,0,0,0,0
5323,1,0,0,0,1,0,0,0
5327,1,1,0,1,0,0,0,0
5330,1,0,1,1,0,0,0,0
5334,0,0,0,0,0,0,1,0
5337,1,0,0,1,0,0,0,0
5338,0,1,1,0,0,1,0,0
5345,1,1,0,0,0,0,0,0
5348,1,1,1,1,0,1,0,1
5351,1,1,1,1,0,0,0,0
5357,1,0,0,1,0,0,1,0
5361,1,1,1,1,0,0,0,0
5367,0,0,0,0,0,0,1,0
5368,1,0,1,0,0,0,0,0
5370,1,0,0,0,0,0,1,0
5371,1,0,0,1,1,1,0,0
5372,1,0,1,1,0,0,0,0
5374,0,0,0,0,0,0,1,0
5380,1,0,0,1,1,1,0,0
5381,1,0,0,1,0,0,0,0
5382,1,0,0,0,1,0,0,0
5385,1,1,0,0,0,0,0,0
5386,1,1,0,1,0,0,0,0
5387,1,1,0,0,0,0,0,0
5392,1,0,1,0,1,1,0,1
5395,1,0,0,0,1,1,0,0
5396,0,0,0,0,0,0,1,0
5398,1,1,0,0,0,0,0,0
5399,1,0,0,1,0,0,0,0
5400,1,1,0,0,0,0,0,0
5402,1,1,0,0,0,0,0,0
5403,1,1,0,0,0,0,0,0
5404,0,1,1,0,0,0,0,0
5407,0,0,0,0,0,0,1,0
5408,1,0,0,1,0,0,0,0
5410,1,1,1,1,1,0,0,0
5414,0,1,0,0,0,0,0,0
5416,1,0,0,1,0,0,0,0
5418,0,0,0,0,0,0,1,0
5422,0,0,0,0,0,0,1,0
5425,1,0,0,1,0,0,0,0
5427,1,0,0,1,0,0,0,0
5431,1,1,1,1,1,1,0,1
5435,1,1,0,0,0,0,0,0
5440,1,0,1,0,0,0,0,0
5441,1,1,0,0,0,0,0,0
5442,1,1,1,0,0,0,0,0
5444,1,0,0,1,1,0,0,0
5445,1,1,0,1,0,0,0,0
5453,0,0,0,0,0,0,1,0
5456,1,0,0,0,1,1,0,0
5460,1,0,1,1,1,0,0,0
5461,1,0,1,0,1,1,0,1
5462,0,0,0,0,0,0,1,0
5467,1,0,1,0,1,1,0,1
5468,1,1,0,0,1,0,0,0
5469,1,1,1,1,1,1,0,1
5472,1,1,0,0,0,0,0,0
5473,0,0,0,0,0,0,1,0
5474,0,0,0,0,0,0,1,0
5478,1,0,0,1,0,0,0,0
5481,1,1,0,0,0,0,0,0
5482,0,0,0,0,0,0,1,0
5484,1,1,0,1,1,0,0,0
5487,1,0,0,1,0,0,0,0
5488,1,0,0,1,0,1,0,0
5490,0,0,0,0,0,0,1,0
5492,1,1,0,0,0,0,0,0
5494,1,1,0,1,0,0,0,0
5502,0,0,0,0,0,0,1,0
5509,1,1,1,1,0,1,0,1
5511,0,0,0,0,0,0,1,0
5512,1,0,0,0,0,0,1,0
5518,1,1,0,0,0,0,0,0
5524,1,0,1,1,0,0,0,0
5525,0,1,1,0,0,0,0,0
5526,1,1,0,1,0,0,0,0
5527,1,1,0,0,0,0,0,0
5530,0,0,0,0,0,0,1,0
5531,1,1,1,0,0,0,0,0
5534,1,0,1,1,1,1,0,1
5536,1,0,1,0,1,1,0,1
5538,1,1,0,0,0,0,0,0
5542,1,0,0,1,0,0,1,0
5543,1,0,1,1,1,1,0,1
5544,1,1,0,0,0,0,0,0
5550,0,1,0,0,0,0,1,0
5551,1,0,0,0,1,0,0,0
5552,0,1,0,0,0,0,1,0
5555,1,1,0,0,0,0,0,0
5557,1,1,0,0,0,0,0,0
5559,1,1,0,1,0,0,0,0
5562,0,0,0,0,0,0,1,0
5564,1,1,0,1,0,0,0,0
5565,1,1,0,0,0,0,0,0
5566,0,0,0,0,0,0,1,0
5567,1,1,0,0,0,0,0,0
5570,1,0,1,1,0,0,0,0
5572,0,0,0,0,0,0,1,0
5573,1,0,1,1,0,1,0,1
5576,1,1,0,0,0,0,0,0
5580,1,0,0,0,1,0,0,0
5583,1,1,1,1,0,0,0,0
5587,1,1,0,0,1,0,0,0
5588,1,1,1,0,0,0,0,0
5597,0,0,0,0,0,0,1,0
5599,1,1,0,1,0,0,0,0
5600,1,0,0,1,0,0,0,0
5602,1,1,1,0,0,1,0,1
5609,1,1,0,1,0,0,0,0
5610,1,1,1,0,0,0,0,0
5611,0,0,0,0,0,0,1,0
5616,1,1,0,1,0,0,0,0
5619,1,0,0,1,0,0,0,0
5622,1,0,1,1,0,1,0,1
5624,1,0,0,1,0,0,0,0
5625,1,0,0,1,0,0,0,0
5626,0,0,0,0,0,0,1,0
5628,1,1,0,0,0,0,0,0
5632,1,1,1,0,0,1,0,1
5633,1,1,0,1,0,0,0,0
5634,1,1,0,1,0,0,0,0
5635,1,0,0,0,1,1,0,0
5641,0,0,0,0,0,0,1,0
5644,1,0,0,1,0,0,0,0
5650,1,1,0,0,0,0,0,0
5651,1,0,0,1,0,0,0,0
5652,1,0,0,0,0,0,1,0
5653,1,1,0,1,0,0,0,0
5654,1,0,0,0,1,0,0,0
5656,1,0,1,0,1,0,0,0
5657,1,0,0,0,1,0,0,0
5658,0,0,0,0,0,0,1,0
5660,1,1,0,0,0,0,0,0
5662,1,0,1,1,1,0,0,0
5668,1,1,0,0,0,0,0,0
5669,1,0,0,0,0,0,1,0
5671,1,0,1,1,0,0,0,0
5672,1,1,0,0,0,0,0,0
5673,1,0,1,0,1,1,0,1
5675,1,1,0,1,0,0,0,0
5677,1,0,0,0,1,0,0,0
5679,1,0,0,1,0,0,0,0
5680,1,1,1,0,0,0,0,0
5681,0,0,0,0,0,0,1,0
5683,1,1,0,1,0,0,0,0
5686,0,0,0,0,0,0,1,0
5687,0,0,0,0,0,0,1,0
5688,1,1,0,0,0,0,0,0
5692,1,1,0,0,0,0,0,0
5693,1,1,0,0,0,0,0,0
5694,1,0,1,0,0,1,0,0
5698,1,1,0,0,0,0,0,0
5701,1,0,1,1,0,0,0,0
5702,1,1,0,0,0,0,0,0
5710,0,0,0,0,0,0,1,0
5712,1,1,0,1,0,0,0,0
5713,1,1,0,1,0,0,0,0
5714,0,0,0,0,0,0,1,0
5718,1,0,0,1,0,0,1,0
5719,1,0,0,0,1,0,0,0
5724,1,0,0,1,0,0,0,0
5726,0,1,1,0,0,0,0,0
5728,1,0,0,0,1,0,0,0
5729,1,0,0,1,0,0,0,0
5731,0,0,1,0,0,1,0,0
5732,1,1,0,0,0,0,0,0
5736,1,1,0,0,0,0,0,0
5738,1,1,0,1,1,0,0,0
5739,1,1,0,0,0,0,0,0
5740,1,0,0,1,0,0,0,0
5742,0,0,0,0,0,0,1,0
5745,0,0,1,0,0,0,1,0
5746,1,1,0,0,0,0,0,0
5747,1,1,0,0,0,0,0,0
5748,1,1,0,0,0,0,0,0
5749,1,1,0,1,0,0,0,0
5751,1,1,0,0,0,0,0,0
5752,1,0,1,1,1,1,0,1
5753,1,0,0,0,1,0,0,0
5755,1,0,0,1,0,0,0,0
5758,0,1,1,0,0,1,0,0
5759,1,0,1,0,1,1,0,1
5763,1,0,0,0,0,0,1,0
5764,1,0,0,1,0,0,0,0
5766,0,1,0,0,0,0,0,0
5767,1,1,0,0,0,0,0,0
5768,1,0,1,1,0,1,0,1
5772,1,1,0,1,0,0,0,0
5777,0,0,1,0,0,0,1,0
5779,1,1,0,1,0,0,0,0
5780,1,1,0,0,1,0,0,0
5781,1,0,0,1,1,0,0,0
5784,1,1,0,1,0,0,0,0
5786,0,0,0,0,0,0,1,0
5788,1,1,0,0,0,0,0,0
5789,1,1,1,1,0,0,0,0
5790,1,0,0,1,1,0,0,0
5791,1,0,0,1,1,0,0,0
5792,1,1,0,1,0,0,0,0
5798,1,1,0,1,0,0,0,0
5801,1,0,0,0,0,1,0,0
5804,1,1,0,0,0,0,0,0
5805,1,0,1,1,1,1,0,1
5807,1,0,0,0,0,0,1,0
5808,1,1,1,0,0,1,0,1
5813,1,1,0,0,0,0,0,0
5815,1,1,0,0,1,0,0,0
5817,1,1,0,0,0,0,0,0
5818,1,0,0,1,1,1,0,0
5821,1,0,1,0,1,1,0,1
5822,1,1,0,0,0,0,0,0
5827,0,0,0,0,0,0,1,0
5831,1,0,1,1,1,0,0,0
5835,0,1,0,1,0,0,0,0
5836,1,1,0,0,0,0,0,0
5837,0,0,0,0,0,0,1,0
5838,1,0,0,1,0,0,0,0
5840,1,0,1,1,0,1,0,1
5842,1,1,0,1,0,0,0,0
5843,1,1,0,0,0,0,0,0
5845,1,0,1,1,0,0,0,0
5846,1,0,0,1,0,0,0,0
5848,1,1,1,0,0,1,0,1
5853,0,0,0,0,0,0,1,0
5854,1,0,0,1,0,0,0,0
5855,1,0,1,1,1,1,0,1
5856,1,1,0,0,1,0,0,0
5858,1,1,0,0,0,0,0,0
5860,1,0,0,1,0,0,0,0
5862,1,1,1,1,0,1,0,1
5863,0,0,0,0,0,0,1,0
5868,1,0,0,1,1,0,0,0
5869,1,0,1,1,1,1,0,1
5871,1,1,0,0,0,0,0,0
5873,1,1,0,0,1,0,0,0
5875,0,0,0,0,0,0,1,0
5876,1,0,1,1,0,0,0,0
5881,1,1,0,0,0,0,0,0
5882,1,0,0,1,0,0,0,0
5883,0,0,0,0,0,0,1,0
5884,1,0,0,1,0,0,0,0
5885,1,0,0,1,0,0,0,0
5886,1,0,0,0,0,0,1,0
5887,1,0,0,1,0,0,0,0
5893,1,0,1,1,0,0,0,0
5894,1,1,1,0,0,0,0,0
5895,1,1,0,1,0,0,0,0
5897,1,1,0,0,0,0,0,0
5898,0,1,1,1,0,1,0,0
5902,1,1,0,1,0,0,0,0
5905,1,0,0,0,1,0,0,0
5908,1,0,0,1,0,0,0,0
5909,1,1,0,0,0,0,0,0
5911,1,1,0,1,0,0,0,0
5918,1,1,0,0,1,0,0,0
5921,1,0,0,0,1,1,0,0
5925,1,0,0,1,0,0,0,0
5926,1,0,0,1,0,0,0,0
5932,1,0,0,0,0,0,1,0
5933,1,1,0,0,0,0,0,0
5934,1,1,0,0,0,0,0,0
5940,1,0,1,0,0,0,0,0
5941,1,0,0,1,0,0,0,0
5943,1,0,1,0,0,0,0,0
5946,1,1,0,1,0,0,0,0
5948,1,1,0,0,0,0,0,0
5949,0,0,0,0,0,0,1,0
5950,1,1,1,0,0,1,0,1
5951,1,1,0,0,0,0,0,0
5953,1,1,0,0,0,0,0,0
5958,0,1,0,0,0,0,0,0
5959,1,1,0,0,0,0,0,0
5960,1,0,0,0,1,0,0,0
5961,1,0,0,0,0,0,1,0
5962,0,1,0,0,0,0,1,0
5967,1,0,0,1,0,0,0,0
5968,1,0,0,0,1,1,0,0
5971,1,1,0,0,0,0,0,0
5972,1,0,1,0,0,1,0,0
5973,1,1,0,1,0,0,0,0
5977,1,0,0,0,1,0,0,0
5978,1,1,1,0,0,0,0,0
5979,1,1,0,1,1,0,0,0
5981,1,0,0,1,0,0,0,0
5987,0,0,0,0,0,0,1,0
5988,1,0,0,0,1,0,0,0
5990,1,1,0,0,0,0,0,0
5992,1,1,0,0,1,0,0,0
5993,1,0,0,1,1,0,0,0
5998,1,0,0,1,0,0,0,0
6000,1,1,0,0,0,0,0,0
6001,1,1,0,0,0,0,0,0
6004,0,0,0,0,0,0,1,0
6005,1,1,0,0,0,0,0,0
6008,0,0,0,1,0,0,0,0
6010,1,1,1,1,0,0,0,0
6012,0,0,0,0,0,0,1,0
6013,1,1,0,0,0,0,0,0
6015,1,1,0,1,1,0,0,0
6016,0,1,0,0,0,0,0,0
6017,1,0,0,0,1,0,0,0
6018,1,1,0,1,0,0,0,0
6020,1,1,1,0,0,1,0,1
6022,0,0,1,0,0,1,0,0
6027,0,0,0,0,0,0,1,0
6029,1,1,0,1,0,0,0,0
6030,1,1,0,0,0,0,0,0
6031,1,0,0,0,0,0,1,0
6034,0,1,0,0,0,0,1,0
6036,1,0,0,1,0,0,0,0
6039,1,0,0,1,0,0,0,0
6040,1,1,0,0,0,0,0,0
6041,0,1,1,0,0,1,0,0
6045,1,0,0,1,0,0,0,0
6048,0,0,0,0,0,0,1,0
6049,0,0,0,0,0,0,1,0
6050,1,1,0,1,0,0,0,0
6051,1,0,0,0,1,0,0,0
6052,0,0,0,0,0,0,1,0
6055,1,0,1,0,1,1,0,1
6056,0,0,0,0,0,0,1,0
6057,1,0,0,0,0,0,1,0
6060,1,0,0,0,1,0,0,0
6061,1,1,0,0,0,0,0,0
6066,1,1,0,0,0,0,0,0
6067,1,1,0,1,0,0,0,0
6068,0,0,0,0,0,0,1,0
6069,1,1,0,0,0,0,0,0
6072,0,0,0,0,0,0,1,0
6074,1,1,0,0,0,0,0,0
6076,0,1,0,0,0,0,1,0
6079,0,1,1,0,0,1,0,0
6080,1,0,0,1,0,0,0,0
6081,1,0,0,1,0,0,0,0
6082,1,1,0,0,0,0,0,0
6083,1,1,0,0,1,0,0,0
6084,0,0,0,0,0,0,1,0
6087,1,0,1,1,0,0,0,0
6088,1,0,0,0,0,0,1,0
6089,1,0,0,1,0,0,0,0
6094,1,0,0,0,1,0,0,0
6100,1,1,0,0,1,0,0,0
6104,1,0,0,0,1,0,0,0
6106,1,1,0,0,0,0,0,0
6110,0,1,0,0,0,0,1,0
6115,0,1,1,0,0,1,0,0
6117,1,1,1,0,0,0,0,0
6118,1,0,1,0,1,1,0,1
6120,1,0,0,1,0,0,0,0
6121,0,0,0,0,0,0,1,0
6122,1,1,0,0,0,0,0,0
6123,0,0,0,0,0,0,1,0
6126,1,1,0,1,0,0,0,0
6129,1,0,1,0,1,1,0,1
6132,1,0,0,1,0,0,0,0
6133,0,0,0,0,0,0,1,0
6136,1,1,0,0,1,0,0,0
6137,1,1,0,0,0,0,0,0
6139,1,1,1,0,0,1,0,1
6144,1,1,1,0,0,0,0,0
6148,1,1,1,1,0,1,0,1
6151,1,0,1,0,1,1,0,1
6153,1,1,0,0,0,0,0,0
6154,1,1,0,0,0,0,0,0
6157,1,0,0,0,1,0,0,0
6158,1,1,0,0,0,0,0,0
6159,1,0,0,0,1,0,0,0
6162,1,0,0,0,1,0,1,0
6163,1,0,1,1,1,0,0,0
6165,1,1,0,0,0,0,0,0
6174,1,1,0,0,0,0,0,0
6176,1,0,0,0,1,0,0,0
6177,1,0,0,1,0,0,0,0
6180,1,1,0,0,0,0,0,0
6184,0,0,0,1,0,0,0,0
6185,1,1,0,0,0,0,0,0
6188,1,0,1,0,1,1,0,1
6193,1,0,0,1,0,0,0,0
6194,1,1,0,1,0,0,0,0
6208,1,1,0,0,0,0,0,0
6209,1,1,1,0,0,0,0,0
6211,1,0,0,0,1,1,0,0
6212,0,0,0,0,0,0,1,0
6216,1,1,0,0,0,0,0,0
6218,1,0,1,1,0,1,0,1
6219,1,0,0,0,0,0,1,0
6222,1,0,1,1,1,1,0,1
6223,1,1,1,1,0,1,0,1
6228,0,0,1,1,0,0,0,0
6229,1,0,0,1,0,0,0,0
6237,0,0,0,0,0,0,1,0
6239,1,1,0,0,1,0,0,0
6241,0,0,0,0,0,0,1,0
6245,1,1,0,0,0,0,0,0
6250,1,1,0,0,0,0,0,0
6251,1,0,0,1,1,0,0,0
6258,1,1,0,0,0,0,0,0
6259,1,1,0,0,0,0,0,0
6260,1,0,0,1,0,0,0,0
6264,1,0,0,0,1,1,0,0
6265,1,1,0,1,0,0,0,0
6267,1,0,0,1,0,0,0,0
6273,1,1,0,1,0,0,0,0
6274,1,0,0,1,1,0,0,0
6277,0,1,0,0,0,1,0,0
6283,1,1,0,0,0,0,0,0
6284,1,1,0,1,0,0,0,0
6285,1,1,0,0,0,0,0,0
6289,1,1,1,1,0,0,0,0
6291,1,1,1,0,1,1,0,1
6296,1,0,1,1,1,1,0,1
6297,0,1,0,0,0,0,0,0
6300,1,0,1,0,0,0,0,0
6303,1,1,0,1,0,0,0,0
6305,1,0,0,0,1,0,0,0
6307,0,0,0,0,0,0,1,0
6311,1,1,0,0,0,0,0,0
6312,1,1,1,0,0,0,0,0
6322,1,0,0,1,1,0,0,0
6325,0,0,0,0,0,0,1,0
6327,0,0,1,0,0,1,0,0
6328,1,1,0,0,0,0,0,0
6329,1,0,0,0,1,0,0,0
6330,1,0,0,0,1,0,0,0
6331,1,0,0,1,1,0,0,0
6333,1,1,0,0,0,0,0,0
6334,1,0,0,1,0,0,0,0
6337,1,1,1,1,0,1,0,1
6341,1,0,0,0,1,0,0,0
6348,1,0,0,0,0,0,1,0
6352,0,0,0,0,0,0,1,0
6353,1,0,1,0,1,1,0,1
6356,1,0,1,1,0,0,0,0
6359,1,1,0,0,0,0,0,0
6364,1,1,0,0,1,1,0,0
6370,0,0,0,0,0,0,1,0
6373,1,1,0,0,1,1,0,0
6374,1,1,0,0,0,0,0,0
6375,1,0,0,1,0,0,0,0
6376,1,1,0,1,0,0,0,0
6378,1,1,1,0,0,0,0,0
6380,1,1,1,1,0,1,0,1
6383,1,0,0,1,0,0,0,0
6391,1,0,1,0,1,1,0,1
6394,1,1,0,1,0,0,0,0
6395,1,1,0,1,0,0,0,0
6401,1,1,0,1,0,0,0,0
6405,1,0,0,0,1,0,0,0
6408,1,1,0,0,0,0,0,0
6411,0,0,1,0,0,0,1,0
6413,1,1,0,1,0,0,0,0
6415,1,0,0,1,0,0,0,0
6417,1,0,0,1,0,0,0,0
6418,1,1,0,0,0,0,0,0
6420,1,1,0,0,0,0,0,0
6424,1,1,0,1,0,0,0,0
6425,0,0,0,0,0,0,1,0
6430,1,0,0,1,0,0,0,0
6437,1,1,0,1,0,0,0,0
6438,1,1,0,0,0,0,0,0
6439,1,0,0,1,1,0,0,0
6442,1,0,0,1,1,1,0,0
6446,1,1,0,1,0,0,0,0
6448,1,1,0,1,0,0,0,0
6449,1,1,0,1,0,0,0,0
6450,1,0,0,1,0,0,0,0
6462,1,1,0,0,0,0,0,0
6463,1,1,1,0,0,0,0,0
6464,1,0,1,1,1,1,0,1
6465,1,0,1,0,1,1,0,1
6468,1,1,0,0,0,0,0,0
6469,1,1,1,0,0,0,0,0
6470,1,0,1,0,0,0,0,0
6471,1,1,1,1,0,1,0,1
6478,0,0,0,0,0,0,1,0
6479,1,0,0,0,0,0,1,0
6480,1,1,0,0,0,0,0,0
6481,1,0,1,1,0,0,0,0
6482,0,0,0,0,0,0,1,0
6490,1,1,0,1,0,0,0,0
6493,1,1,1,1,0,0,0,0
6494,1,1,0,1,1,0,0,0
6497,1,0,1,1,1,1,0,1
6499,0,0,0,0,0,0,1,0
6505,1,0,1,0,1,1,0,1
6507,0,1,0,0,0,0,1,0
6510,1,1,0,0,0,0,0,0
6511,1,0,0,1,0,0,0,0
6512,1,0,0,1,1,0,0,0
6517,1,1,0,1,1,1,0,0
6518,1,0,0,1,1,0,0,0
6521,1,1,0,0,0,0,0,0
6522,1,1,0,1,0,0,0,0
6527,1,1,0,1,0,0,0,0
6529,1,0,0,1,1,1,0,0
6530,1,0,0,1,1,1,0,0
6532,1,1,0,1,0,0,0,0
6534,1,1,0,0,0,1,0,0
6535,1,0,0,0,1,0,0,0
6538,1,1,0,1,0,0,0,0
6541,1,1,0,1,0,0,0,0
6542,0,0,1,0,0,1,0,0
6548,1,1,0,0,0,0,0,0
6557,1,1,0,0,0,0,0,0
6563,1,1,0,1,0,0,0,0
6566,1,1,1,0,0,0,0,0
6569,1,0,0,1,0,0,0,0
6570,1,0,1,0,0,0,0,0
6574,0,1,1,0,0,0,0,0
6575,1,0,0,0,0,0,1,0
6577,1,0,0,1,0,0,0,0
6579,1,1,0,0,0,0,0,0
6581,0,0,0,0,0,0,1,0
6582,1,1,0,0,0,0,0,0
6583,1,1,0,0,0,0,0,0
6586,1,1,0,0,0,0,0,0
6588,0,0,0,0,0,0,1,0
6589,1,1,0,0,0,0,0,0
6590,0,0,0,0,0,0,1,0
6595,1,1,0,1,0,0,0,0
6596,1,0,1,0,1,1,0,1
6600,1,0,1,0,0,1,0,0
6601,1,1,0,0,0,0,0,0
6603,0,0,0,0,0,0,1,0
6605,1,1,0,0,0,0,0,0
6607,1,1,0,0,0,0,0,0
6608,1,0,0,1,0,0,0,0
6612,1,1,0,1,1,0,0,0
6616,1,0,0,1,0,0,0,0
6619,1,1,0,0,0,0,0,0
6621,1,0,0,1,0,0,0,0
6622,0,0,0,0,0,0,1,0
6625,1,0,0,0,1,0,0,0
6627,1,1,0,1,1,0,0,0
6629,1,1,0,1,0,0,0,0
6630,1,1,0,0,0,0,0,0
6632,1,1,0,0,1,0,0,0
6633,1,1,0,0,0,0,0,0
6634,1,0,1,0,1,1,0,1
6635,1,1,0,0,0,0,0,0
6636,1,1,1,1,0,0,0,0
6637,1,1,0,0,0,1,0,0
6639,1,1,1,0,0,1,0,1
6640,1,0,0,0,0,0,1,0
6641,0,1,0,1,0,1,1,0
6642,1,0,0,0,1,0,0,0
6643,1,0,1,1,1,1,0,1
6645,1,0,0,1,1,0,0,0
6649,1,1,0,0,0,0,0,0
6653,0,0,0,0,0,0,1,0
6654,1,0,0,1,0,0,0,0
6655,1,1,0,0,0,0,0,0
6656,1,1,1,0,0,0,0,0
6658,0,0,0,0,0,0,1,0
6660,1,1,0,0,0,0,0,0
6661,1,1,0,0,0,0,0,0
6664,1,0,0,1,0,0,0,0
6665,1,1,0,1,0,0,0,0
6666,1,0,0,1,0,0,0,0
6669,1,1,1,0,0,0,0,0
6675,1,1,0,1,0,0,0,0
6677,1,1,0,1,0,0,0,0
6680,1,1,0,1,0,0,0,0
6682,1,1,0,0,0,0,0,0
6685,1,0,1,1,0,0,0,0
6686,0,1,0,0,0,0,1,0
6687,1,1,0,0,0,0,0,0
6688,1,1,0,1,0,0,0,0
6689,1,1,1,0,0,0,0,0
6690,0,0,0,0,0,0,1,0
6692,1,0,0,0,0,0,1,0
6700,1,0,0,1,0,0,0,0
6701,1,1,0,1,0,0,0,0
6702,1,0,0,1,1,0,0,0
6704,1,0,0,0,0,0,1,0
6705,0,1,0,0,0,0,1,0
6708,0,0,0,0,0,0,1,0
6710,1,0,0,1,0,0,0,0
6714,1,1,0,0,0,0,0,0
6715,1,1,0,0,0,1,0,0
6719,1,0,1,1,0,0,0,0
6724,1,0,0,1,0,0,0,0
6726,1,0,1,0,0,1,0,0
6727,1,1,0,1,0,0,0,0
6728,1,1,1,0,1,1,0,1
6732,1,0,1,1,1,1,0,1
6733,0,0,0,0,0,0,1,0
6738,1,0,0,0,1,1,0,0
6743,1,1,0,0,0,0,0,0
6746,1,1,0,0,1,0,0,0
6748,1,1,1,1,0,0,0,0
6749,1,1,1,1,0,0,0,0
6750,1,0,0,0,1,0,0,0
6751,1,0,0,1,0,0,0,0
6752,1,1,0,1,0,0,0,0
6754,1,0,0,1,1,0,0,0
6755,1,1,1,0,0,0,0,0
6756,1,0,1,0,1,0,0,0
6757,1,1,0,1,0,0,0,0
6758,1,0,1,1,0,1,0,1
6761,0,1,1,0,0,0,0,0
6762,1,1,0,0,0,0,0,0
6766,1,1,0,1,0,0,0,0
6768,0,0,0,0,0,0,1,0
6769,0,0,0,0,0,0,1,0
6770,1,1,0,1,0,0,0,0
6772,1,1,0,1,0,0,0,0
6773,1,1,1,1,0,1,0,1
6774,1,0,0,1,0,0,0,0
6776,1,1,0,0,0,0,0,0
6778,1,1,0,0,0,0,0,0
6780,1,1,0,0,0,0,0,0
6781,1,0,1,0,0,0,0,0
6782,1,0,0,0,1,0,0,0
6785,0,0,0,0,0,0,1,0
6786,1,0,1,1,1,1,0,1
6787,1,0,0,1,1,0,0,0
6788,1,1,1,0,1,1,0,1
6790,0,0,0,0,0,0,1,0
6792,1,0,0,1,0,0,0,0
6794,1,1,0,0,0,0,0,0
6796,1,1,0,0,0,0,0,0
6798,0,0,0,0,0,0,1,0
6799,1,1,0,0,0,0,0,0
6800,1,1,0,0,0,0,0,0
6802,1,1,0,0,0,0,0,0
6806,0,1,1,0,0,1,0,0
6810,1,1,0,0,0,0,0,0
6812,1,0,0,0,1,0,0,0
6817,1,0,0,0,1,1,0,0
6818,1,1,0,0,0,0,0,0
6819,1,1,0,0,0,0,0,0
6820,1,1,0,0,0,0,0,0
6821,1,1,0,1,0,0,0,0
6828,1,1,0,1,0,0,0,0
6829,1,1,1,0,0,0,0,0
6833,1,1,0,0,1,0,0,0
6835,1,1,0,0,1,0,0,0
6836,1,1,0,0,0,0,0,0
6839,1,1,0,1,0,0,0,0
6842,0,0,0,0,0,0,1,0
6844,0,0,0,0,0,0,1,0
6845,1,1,0,0,0,0,0,0
6848,1,0,0,0,1,1,0,0
6850,1,1,0,0,0,0,0,0
6853,1,1,0,0,0,0,0,0
6854,1,1,0,0,0,0,0,0
6855,1,1,0,0,1,0,0,0
6856,1,1,0,0,0,0,0,0
6857,0,0,0,0,0,0,1,0
6860,1,1,0,0,0,0,0,0
